group,entry,target,pass87_owner_scene_or_character,pass87_owner_type,pass87_confidence,pass87_evidence,direct_dialog_count,direct_text_ids,direct_text_labels,text_preview_sample,pass81_entry_alias,group_semantic_name,pass82_owner_domain,pass82_scene_role,pass86_visual_name_confidence,pass86_primary_visual_semantic_names,pseudocode_preview,pass88_precision_tier,pass88_refined_owner_lane,pass88_manual_target_type,pass88_recommended_next_action,pass88_evidence,pass89_final_name_candidate,pass89_candidate_status,pass89_confirmation_level,pass89_manual_confirmation_action,pass89_manual_prototype_key,pass89_final_alias_line,pass90_confirmation_bucket,pass90_closed_or_pending,pass90_review_scope,pass90_priority,pass90_recommended_next_action,pass90_confirmation_unit_key,pass91_exact_domain_status,pass91_final_exact_area_name,pass91_final_confirmation_state,pass91_closure_reason,pass91_remaining_review_scope,pass92_visual_lane_status,pass92_final_visual_area_name,pass92_final_confirmation_state,pass92_closure_reason,pass92_remaining_review_scope,pass93_structural_role_status,pass93_final_structural_area_name,pass93_final_confirmation_state,pass93_closure_reason,pass93_remaining_review_scope,pass94_script_control_branch_status,pass94_final_script_control_branch_name,pass94_final_confirmation_state,pass94_closure_reason,pass94_optional_refinement_lane,pass94_remaining_review_scope
$13,12,$B489D2,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G13_Entry012_TableDrivenEventScriptF2ClusterA_StructuralPayload,TableDrivenEventScript_F2Cluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F2(),structural_owner_lane,TableDrivenEventScript_F2Cluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$13;group_name=TableDrivenEventScript_F2Cluster_A;alias=EventScript_G13_Entry012_TableDrivenEventScriptF2ClusterA_StructuralPayload,TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry012,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_F2Cluster_A::ScriptControlEntry,$B489D2 => TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry012,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_F2Cluster_A::ScriptControlEntry,pending_structural_exact_name,TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry012,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry012,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,EveFamilyRomanceDialogueBranch_ScriptControlRow_G13_Entry012_TargetB489D2,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$13,13,$B489D2,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G13_Entry013_TableDrivenEventScriptF2ClusterA_StructuralPayload,TableDrivenEventScript_F2Cluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F2(),structural_owner_lane,TableDrivenEventScript_F2Cluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$13;group_name=TableDrivenEventScript_F2Cluster_A;alias=EventScript_G13_Entry013_TableDrivenEventScriptF2ClusterA_StructuralPayload,TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry013,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_F2Cluster_A::ScriptControlEntry,$B489D2 => TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry013,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_F2Cluster_A::ScriptControlEntry,pending_structural_exact_name,TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry013,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry013,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,EveFamilyRomanceDialogueBranch_ScriptControlRow_G13_Entry013_TargetB489D2,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$13,14,$B489D2,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G13_Entry014_TableDrivenEventScriptF2ClusterA_StructuralPayload,TableDrivenEventScript_F2Cluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F2(),structural_owner_lane,TableDrivenEventScript_F2Cluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$13;group_name=TableDrivenEventScript_F2Cluster_A;alias=EventScript_G13_Entry014_TableDrivenEventScriptF2ClusterA_StructuralPayload,TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry014,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_F2Cluster_A::ScriptControlEntry,$B489D2 => TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry014,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_F2Cluster_A::ScriptControlEntry,pending_structural_exact_name,TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry014,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry014,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,EveFamilyRomanceDialogueBranch_ScriptControlRow_G13_Entry014_TargetB489D2,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$13,15,$B489D2,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G13_Entry015_TableDrivenEventScriptF2ClusterA_StructuralPayload,TableDrivenEventScript_F2Cluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F2(),structural_owner_lane,TableDrivenEventScript_F2Cluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$13;group_name=TableDrivenEventScript_F2Cluster_A;alias=EventScript_G13_Entry015_TableDrivenEventScriptF2ClusterA_StructuralPayload,TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry015,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_F2Cluster_A::ScriptControlEntry,$B489D2 => TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry015,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_F2Cluster_A::ScriptControlEntry,pending_structural_exact_name,TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry015,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry015,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,EveFamilyRomanceDialogueBranch_ScriptControlRow_G13_Entry015_TargetB489D2,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$17,1,$B48EC5,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G17_Entry001_TableDrivenEventScriptE5Cluster_StructuralPayload,TableDrivenEventScript_E5Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$E5(),structural_owner_lane,TableDrivenEventScript_E5Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$17;group_name=TableDrivenEventScript_E5Cluster;alias=EventScript_G17_Entry001_TableDrivenEventScriptE5Cluster_StructuralPayload,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry001,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_E5Cluster::ScriptControlEntry,$B48EC5 => TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry001,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_E5Cluster::ScriptControlEntry,pending_structural_exact_name,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry001,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry001,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,EveFamilyRomanceDialogueBranch_ScriptControlRow_G17_Entry001_TargetB48EC5,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$17,2,$B48EC5,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G17_Entry002_TableDrivenEventScriptE5Cluster_StructuralPayload,TableDrivenEventScript_E5Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$E5(),structural_owner_lane,TableDrivenEventScript_E5Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$17;group_name=TableDrivenEventScript_E5Cluster;alias=EventScript_G17_Entry002_TableDrivenEventScriptE5Cluster_StructuralPayload,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry002,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_E5Cluster::ScriptControlEntry,$B48EC5 => TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry002,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_E5Cluster::ScriptControlEntry,pending_structural_exact_name,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry002,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry002,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,EveFamilyRomanceDialogueBranch_ScriptControlRow_G17_Entry002_TargetB48EC5,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$17,3,$B48EC5,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G17_Entry003_TableDrivenEventScriptE5Cluster_StructuralPayload,TableDrivenEventScript_E5Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$E5(),structural_owner_lane,TableDrivenEventScript_E5Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$17;group_name=TableDrivenEventScript_E5Cluster;alias=EventScript_G17_Entry003_TableDrivenEventScriptE5Cluster_StructuralPayload,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry003,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_E5Cluster::ScriptControlEntry,$B48EC5 => TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry003,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_E5Cluster::ScriptControlEntry,pending_structural_exact_name,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry003,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry003,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,EveFamilyRomanceDialogueBranch_ScriptControlRow_G17_Entry003_TargetB48EC5,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$17,4,$B48EC5,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G17_Entry004_TableDrivenEventScriptE5Cluster_StructuralPayload,TableDrivenEventScript_E5Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$E5(),structural_owner_lane,TableDrivenEventScript_E5Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$17;group_name=TableDrivenEventScript_E5Cluster;alias=EventScript_G17_Entry004_TableDrivenEventScriptE5Cluster_StructuralPayload,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry004,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_E5Cluster::ScriptControlEntry,$B48EC5 => TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry004,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_E5Cluster::ScriptControlEntry,pending_structural_exact_name,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry004,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry004,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,EveFamilyRomanceDialogueBranch_ScriptControlRow_G17_Entry004_TargetB48EC5,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$17,5,$B48EC5,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G17_Entry005_TableDrivenEventScriptE5Cluster_StructuralPayload,TableDrivenEventScript_E5Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$E5(),structural_owner_lane,TableDrivenEventScript_E5Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$17;group_name=TableDrivenEventScript_E5Cluster;alias=EventScript_G17_Entry005_TableDrivenEventScriptE5Cluster_StructuralPayload,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry005,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_E5Cluster::ScriptControlEntry,$B48EC5 => TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry005,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_E5Cluster::ScriptControlEntry,pending_structural_exact_name,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry005,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry005,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,EveFamilyRomanceDialogueBranch_ScriptControlRow_G17_Entry005_TargetB48EC5,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$17,6,$B48EC5,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G17_Entry006_TableDrivenEventScriptE5Cluster_StructuralPayload,TableDrivenEventScript_E5Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$E5(),structural_owner_lane,TableDrivenEventScript_E5Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$17;group_name=TableDrivenEventScript_E5Cluster;alias=EventScript_G17_Entry006_TableDrivenEventScriptE5Cluster_StructuralPayload,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry006,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_E5Cluster::ScriptControlEntry,$B48EC5 => TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry006,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_E5Cluster::ScriptControlEntry,pending_structural_exact_name,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry006,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry006,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,EveFamilyRomanceDialogueBranch_ScriptControlRow_G17_Entry006_TargetB48EC5,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$17,7,$B48EC5,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G17_Entry007_TableDrivenEventScriptE5Cluster_StructuralPayload,TableDrivenEventScript_E5Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$E5(),structural_owner_lane,TableDrivenEventScript_E5Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$17;group_name=TableDrivenEventScript_E5Cluster;alias=EventScript_G17_Entry007_TableDrivenEventScriptE5Cluster_StructuralPayload,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry007,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_E5Cluster::ScriptControlEntry,$B48EC5 => TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry007,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_E5Cluster::ScriptControlEntry,pending_structural_exact_name,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry007,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry007,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,EveFamilyRomanceDialogueBranch_ScriptControlRow_G17_Entry007_TargetB48EC5,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$17,8,$B48EC5,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G17_Entry008_TableDrivenEventScriptE5Cluster_StructuralPayload,TableDrivenEventScript_E5Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$E5(),structural_owner_lane,TableDrivenEventScript_E5Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$17;group_name=TableDrivenEventScript_E5Cluster;alias=EventScript_G17_Entry008_TableDrivenEventScriptE5Cluster_StructuralPayload,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry008,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_E5Cluster::ScriptControlEntry,$B48EC5 => TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry008,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_E5Cluster::ScriptControlEntry,pending_structural_exact_name,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry008,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry008,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,EveFamilyRomanceDialogueBranch_ScriptControlRow_G17_Entry008_TargetB48EC5,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$17,9,$B48EC5,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G17_Entry009_TableDrivenEventScriptE5Cluster_StructuralPayload,TableDrivenEventScript_E5Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$E5(),structural_owner_lane,TableDrivenEventScript_E5Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$17;group_name=TableDrivenEventScript_E5Cluster;alias=EventScript_G17_Entry009_TableDrivenEventScriptE5Cluster_StructuralPayload,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry009,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_E5Cluster::ScriptControlEntry,$B48EC5 => TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry009,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_E5Cluster::ScriptControlEntry,pending_structural_exact_name,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry009,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry009,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,EveFamilyRomanceDialogueBranch_ScriptControlRow_G17_Entry009_TargetB48EC5,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$17,10,$B48EC5,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G17_Entry010_TableDrivenEventScriptE5Cluster_StructuralPayload,TableDrivenEventScript_E5Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$E5(),structural_owner_lane,TableDrivenEventScript_E5Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$17;group_name=TableDrivenEventScript_E5Cluster;alias=EventScript_G17_Entry010_TableDrivenEventScriptE5Cluster_StructuralPayload,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry010,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_E5Cluster::ScriptControlEntry,$B48EC5 => TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry010,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_E5Cluster::ScriptControlEntry,pending_structural_exact_name,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry010,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,TableDrivenEventScript_E5Cluster_ScriptControlEntry_Entry010,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,EveFamilyRomanceDialogueBranch_ScriptControlRow_G17_Entry010_TargetB48EC5,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
