group,entry,target,pass87_owner_scene_or_character,pass87_owner_type,pass87_confidence,pass87_evidence,direct_dialog_count,direct_text_ids,direct_text_labels,text_preview_sample,pass81_entry_alias,group_semantic_name,pass82_owner_domain,pass82_scene_role,pass86_visual_name_confidence,pass86_primary_visual_semantic_names,pseudocode_preview
$00,10,$B38D46,ObjectVisualSetup,object_visual_setup,group_semantic_inferred,group/alias:object_visual,0,,,,EventScript_G00_Entry010_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,,,"SetCCObjectParam(param=$019D, value=$01) ; WaitOrSetCCCounter(value=$003C) ; Jump(target=$B38D09)"
$00,11,$B38D50,ObjectVisualSetup,object_visual_setup,group_semantic_inferred,group/alias:object_visual,0,,,,EventScript_G00_Entry011_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,,,"SetCCObjectParam(param=$019D, value=$00) ; WaitOrSetCCCounter(value=$003C) ; Jump(target=$B38D09)"
$00,12,$B38D5A,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry012_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,contextual_resolved_no_low_manual_refs,GOBJ_general_livestock_01A4_Frames3_Gfx88 | GOBJ_cow_livestock_003C_Frames3_Gfx88,"SetCCObjectParam(param=$01A4, value=$00) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$80FC) ; Jump(target=$B38D09)"
$00,13,$B38D67,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry013_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,contextual_resolved_no_low_manual_refs,GOBJ_general_livestock_01A8_Frames8_Gfx88 | GOBJ_cow_livestock_003C_Frames3_Gfx88,"SetCCObjectParam(param=$01A8, value=$00) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$80FC) ; Jump(target=$B38D09)"
$00,14,$B38D74,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry014_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,contextual_resolved_no_low_manual_refs,GOBJ_general_livestock_0191_Frames3_Gfx88 | GOBJ_cow_livestock_003C_Frames3_Gfx88,"SetCCObjectParam(param=$0191, value=$01) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$80FC) ; Jump(target=$B38D09)"
$00,15,$B38D81,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry015_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,contextual_resolved_no_low_manual_refs,GOBJ_general_livestock_0191_Frames3_Gfx88 | GOBJ_cow_livestock_003C_Frames3_Gfx88,"SetCCObjectParam(param=$0191, value=$00) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$80FC) ; Jump(target=$B38D09)"
$00,16,$B38D8E,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry016_ObjectAnimalHouseUpgradeDialogHub_ObjectVisualSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,contextual_resolved_no_low_manual_refs,SourceLineRef_general_livestock_8138_code_banks_bank_83_code_banks_bank_83 | SourceLineRef_cow_livestock_B38D_code_banks_bank_84_data_banks_bank_B4 | CCVisualPtr_general_livestock_812C,"SetCCObjectVisual(ptr=$812C, bank_or_mode=$00) ; SetCCObjectParam5(a=$01, ptr=$8138, d=$10) ; PlayerPos() ; Jump(target=$B38D97)"
$00,17,$B38D9B,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry017_ObjectAnimalHouseUpgradeDialogHub_ObjectVisualSetup,ObjectAnimalHouseUpgradeDialogHub,animal_dog_pet,visual_object_setup_or_spawn,medium_context_source_or_param_evidence,SourceLineRef_dog_pet_8114_data_banks_bank_AD_data_banks_bank_B9 | SourceLineRef_dog_pet_8120_data_banks_bank_86_data_banks_bank_87 | SourceLineRef_cow_livestock_B38D_code_banks_bank_84_data_banks_bank_B4,"SetCCObjectVisual(ptr=$8114, bank_or_mode=$00) ; SetCCObjectParam5(a=$01, ptr=$8120, d=$10) ; Jump(target=$B38DAC) ; SetCCObjectParam5(a=$01, ptr=$8948, d=$10) ; DogRelated() ; Jump(target=$B38DAC)"
$00,18,$B38DB0,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry018_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,state_gate_branch_router,medium_context_source_or_param_evidence,SourceLineRef_dog_pet_8114_data_banks_bank_AD_data_banks_bank_B9 | SourceLineRef_general_livestock_B336_code_banks_bank_81_code_banks_bank_84 | SourceLineRef_cow_livestock_B38D_code_banks_bank_84_data_banks_bank_B4,"SetCCObjectParam9(ptr=$8114, mode=$2E) ; EnableTimeFlow() ; JumpIf018F(value=$81, target=$B33610) ; Jump(target=$B38DB8)"
$00,19,$B38DBC,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry019_ObjectAnimalHouseUpgradeDialogHub_ObjectVisualSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,medium_context_source_or_param_evidence,SourceLineRef_general_livestock_8768_code_banks_bank_81_code_banks_bank_83 | SourceLineRef_general_livestock_8774_data_banks_bank_AD | SourceLineRef_cow_livestock_B38D_code_banks_bank_84_data_banks_bank_B4,"SetCCObjectVisual(ptr=$8768, bank_or_mode=$00) ; SetCCObjectParam5(a=$01, ptr=$8774, d=$10) ; Jump(target=$B38DCD) ; SetCCObjectParam5(a=$01, ptr=$8780, d=$10) ; PlayerPos() ; Jump(target=$B38DCD)"
$00,20,$B38DD1,GeneralLivestockEvent,animal_livestock,domain_inferred,domain:general_livestock,0,,,,EventScript_G00_Entry020_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,contextual_resolved_no_low_manual_refs,CCVisualPtr_general_livestock_812C,"SetCCObjectParam9(ptr=$812C, mode=$2E) ; EnableTimeFlow() ; EventCoreUNK2() ; UnknownOpcode_$81()"
$00,21,$B38DE5,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry021_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,GOBJ_general_livestock_0048_Frames6_Gfx88 | GOBJ_dog_pet_0058_Frames3_Gfx88 | GOBJ_cow_livestock_0001_Frames5_Gfx88,"SpawnOrMoveCCObject(x=$0048, y=$0058, visual=$87BC, mode=$00) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B38DED)"
$00,22,$B38DF3,ObjectVisualSetup,object_visual_setup,group_semantic_inferred,group/alias:object_visual,0,,,,EventScript_G00_Entry022_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,,,"SetCCObjectParam(param=$0119, value=$00) ; WaitOrSetCCCounter(value=$0020) ; EventCoreUNK1() ; StopOrDisableCCSlot()"
$00,23,$B38DFC,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry023_ObjectAnimalHouseUpgradeDialogHub_ObjectVisualSetup,ObjectAnimalHouseUpgradeDialogHub,animal_cow_livestock,visual_object_setup_or_spawn,medium_context_source_or_param_evidence,SourceLineRef_cow_livestock_8900_code_banks_bank_83_data_banks_bank_86 | SourceLineRef_cow_livestock_86CC_code_banks_bank_81_data_banks_bank_B8 | SourceLineRef_cow_livestock_B38E_data_banks_bank_B5,"SetCCObjectVisual(ptr=$8900, bank_or_mode=$00) ; SetCCObjectParam5(a=$01, ptr=$86CC, d=$10) ; CowRelated() ; Jump(target=$B38E05)"
$00,24,$B38E09,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry024_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,GOBJ_cow_livestock_0068_Frames7_Gfx88 | GOBJ_dog_pet_0168_Frames5_Gfx88 | GOBJ_cow_livestock_0001_Frames5_Gfx88,"SpawnOrMoveCCObject(x=$0068, y=$0168, visual=$8114, mode=$00) ; SetCCObjectBoxOrAnim(a=$2020, b=$2001, c=$81, d=$10) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B38E18)"
$00,25,$B38E1E,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry025_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,contextual_resolved_no_low_manual_refs,GOBJ_general_livestock_00F8_Frames2_Gfx88 | GOBJ_general_livestock_01D8_Frames5_Gfx88 | GOBJ_cow_livestock_0001_Frames5_Gfx88,"SpawnOrMoveCCObject(x=$00F8, y=$01D8, visual=$812C, mode=$00) ; SetCCObjectBoxOrAnim(a=$2020, b=$3801, c=$81, d=$10) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B38E2D)"
$00,26,$B38E33,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry026_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,contextual_resolved_no_low_manual_refs,GOBJ_general_livestock_0108_Frames7_Gfx88 | GOBJ_dog_pet_0168_Frames5_Gfx88 | GOBJ_cow_livestock_0001_Frames5_Gfx88,"SpawnOrMoveCCObject(x=$0108, y=$0168, visual=$80FC, mode=$00) ; SetCCObjectBoxOrAnim(a=$2020, b=$0801, c=$81, d=$10) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B38E42)"
$00,27,$B38E48,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry027_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,GOBJ_general_livestock_01E8_Frames2_Gfx88 | GOBJ_general_livestock_0188_Frames5_Gfx88 | GOBJ_cow_livestock_0001_Frames5_Gfx88,"SpawnOrMoveCCObject(x=$01E8, y=$0188, visual=$86A8, mode=$00) ; SetCCObjectBoxOrAnim(a=$2020, b=$B401, c=$86, d=$10) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B38E57)"
$00,28,$B38E5D,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry028_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,GOBJ_general_livestock_00B8_Frames12_Gfx88 | GOBJ_general_livestock_01B8_Frames2_Gfx88 | GOBJ_cow_livestock_0001_Frames5_Gfx88,"SpawnOrMoveCCObject(x=$00B8, y=$01B8, visual=$86C0, mode=$00) ; SetCCObjectBoxOrAnim(a=$2020, b=$CC01, c=$86, d=$10) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B38E6C)"
$00,29,$B38E72,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry029_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,GOBJ_dog_pet_0088_Frames17_Gfx88 | GOBJ_dog_pet_0168_Frames5_Gfx88 | GOBJ_cow_livestock_0001_Frames5_Gfx88,"SpawnOrMoveCCObject(x=$0088, y=$0168, visual=$8318, mode=$01) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B38E7A)"
$00,30,$B38E80,ObjectVisualSetup,object_visual_setup,group_semantic_inferred,group/alias:object_visual,0,,,,EventScript_G00_Entry030_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,,,"SetCCObjectParam(param=$0297, value=$00) ; SetCCVelocityOrDelta(a=$00, b=$01, c=$40, d=$01) ; SetCCObjectParam(param=$029B, value=$00) ; SetCCVelocityOrDelta(a=$FF, b=$00, c=$80, d=$01) ; EventCoreUNK1() ; StopOrDisableCCSlot()"
$00,31,$B38E94,GeneralLivestockEvent,animal_livestock,domain_inferred,domain:general_livestock,0,,,,EventScript_G00_Entry031_ObjectAnimalHouseUpgradeDialogHub_ObjectVisualSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,AnimSeq_general_livestock_0022_868720,"SetCCObjectVisual(ptr=$8720, bank_or_mode=$00) ; EventCoreUNK3() ; Jump(target=$B38E98)"
$00,32,$B38E9C,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry032_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,GOBJ_general_livestock_0078_Frames2_Gfx88 | GOBJ_general_livestock_01C8_Frames5_Gfx88 | GOBJ_cow_livestock_0001_Frames5_Gfx88,"SpawnOrMoveCCObject(x=$0078, y=$01C8, visual=$836C, mode=$03) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B38EA4)"
$00,33,$B38EAA,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry033_ObjectAnimalHouseUpgradeDialogHub_StateGate,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,GOBJ_cow_livestock_0001_Frames5_Gfx88 | GOBJ_general_livestock_0005_Frames2_Gfx88 | GOBJ_general_livestock_01D8_Frames5_Gfx88,"WaitOrSetCCCounter(value=$0001) ; JumpIfEqualsValue(mem=$8000D4, value=$0005, target=$B38EAA) ; SpawnOrMoveCCObject(x=$FFE0, y=$01D8, visual=$8378, mode=$02) ; SetCCVelocityOrDelta(a=$01, b=$00, c=$40, d=$01) ; SetCCObjectParam(param=$02AF, value=$01) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B38EC6)"
$00,34,$B38ECC,ObjectVisualSetup,object_visual_setup,group_semantic_inferred,group/alias:object_visual,0,,,,EventScript_G00_Entry034_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,,,"SetCCObjectParam(param=$01A7, value=$00) ; SetCCVelocityOrDelta(a=$00, b=$FF, c=$20, d=$01) ; SetCCObjectParam(param=$018B, value=$00) ; SetCCVelocityOrDelta(a=$FF, b=$00, c=$60, d=$01) ; EventCoreUNK1() ; StopOrDisableCCSlot()"
$00,35,$B38EE0,GeneralLivestockEvent,animal_livestock,domain_inferred,domain:general_livestock,0,,,,EventScript_G00_Entry035_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,GOBJ_general_livestock_0020_Frames9_Gfx88 | GOBJ_general_livestock_01D8_Frames5_Gfx88,"SpawnOrMoveCCObject(x=$0020, y=$01D8, visual=$8378, mode=$03) ; SetCCVelocityOrDelta(a=$FF, b=$00, c=$40, d=$01) ; EventCoreUNK1() ; StopOrDisableCCSlot()"
$00,36,$B38EEF,ObjectVisualSetup,object_visual_setup,group_semantic_inferred,group/alias:object_visual,0,,,,EventScript_G00_Entry036_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,,,"SetCCObjectParam(param=$0213, value=$00) ; SetCCVelocityOrDelta(a=$00, b=$FF, c=$20, d=$01) ; SetCCObjectParam(param=$0214, value=$00) ; SetCCVelocityOrDelta(a=$FF, b=$00, c=$60, d=$01) ; EventCoreUNK1() ; StopOrDisableCCSlot()"
$00,37,$B38F03,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry037_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,GOBJ_general_livestock_00D8_Frames2_Gfx88 | GOBJ_dog_pet_0148_Frames5_Gfx88 | GOBJ_cow_livestock_0001_Frames5_Gfx88,"SpawnOrMoveCCObject(x=$00D8, y=$0148, visual=$86C0, mode=$00) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B38F0B)"
$00,38,$B38F11,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry038_ObjectAnimalHouseUpgradeDialogHub_StateGate,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,GOBJ_cow_livestock_0001_Frames5_Gfx88 | GOBJ_general_livestock_0005_Frames2_Gfx88 | GOBJ_general_livestock_01D8_Frames5_Gfx88,"WaitOrSetCCCounter(value=$0001) ; JumpIfEqualsValue(mem=$8000D4, value=$0005, target=$B38F11) ; SpawnOrMoveCCObject(x=$FFE0, y=$01D8, visual=$82A0, mode=$02) ; SetCCVelocityOrDelta(a=$01, b=$00, c=$40, d=$01) ; SetCCObjectParam(param=$0274, value=$01) ; SetFlag(mem=$7F1F5A, bit=$0B) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B38F32)"
$00,39,$B38F38,ObjectVisualSetup,object_visual_setup,group_semantic_inferred,group/alias:object_visual,0,,,,EventScript_G00_Entry039_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,,,"SetCCObjectParam(param=$0275, value=$00) ; SetCCVelocityOrDelta(a=$FF, b=$00, c=$40, d=$01) ; EventCoreUNK1() ; StopOrDisableCCSlot()"
$00,40,$B38F43,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry040_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,contextual_resolved_no_low_manual_refs,GOBJ_general_livestock_0206_Frames4_Gfx88 | GOBJ_cow_livestock_003C_Frames3_Gfx88,"SetCCObjectParam(param=$0206, value=$00) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$812C) ; Jump(target=$B38DD4)"
$00,41,$B38F50,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry041_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,contextual_resolved_no_low_manual_refs,GOBJ_general_livestock_0207_Frames4_Gfx88 | GOBJ_cow_livestock_003C_Frames3_Gfx88,"SetCCObjectParam(param=$0207, value=$00) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$812C) ; Jump(target=$B38DD4)"
